"siteID","date","hgDepositionUGM2","filename"
"LKC",1999-05-26,0.0196,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-01,0.0652,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-06,0.2835,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-08,0.102,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-08,0.077,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-13,0.2435,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-14,0.0679,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-18,0.0525,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-20,0.1171,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-25,0.1051,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-28,0.0203,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-06-29,0.1374,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-02,0.0484,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-04,0.1297,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-05,0.3822,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-06,0.1987,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-07,0.0793,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-09,0.4119,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-10,0.0258,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-19,0.0381,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-24,0.1429,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-25,0.052,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-07-26,0.0731,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-01,0.0451,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-04,0.2772,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-05,0.0353,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-06,0.097,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-08,0.1069,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-13,0.1377,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-14,0.0802,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-17,0.1155,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-18,0.0112,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-08-21,0.0845,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-07,0.0556,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-08,0.1885,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-10,0.1278,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-10,0.0516,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-14,0.0851,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-16,0.1402,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-16,0.0652,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-17,0.1359,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-20,0.111,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-22,0.0835,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-09-30,0.049,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-02,0.0932,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-04,0.0467,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-06,0.0177,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-06,0.0084,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-09,0.1048,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-10,0.0478,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-14,0.025,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-17,0.1065,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-20,0.0375,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-22,0.1137,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-10-24,0.004,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-02,0.2221,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-10,0.0378,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-12,0.0884,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-14,0.1556,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-16,0.0123,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-18,0.01,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-20,0.0913,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-11-26,0.1575,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-03,0.2326,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-07,0.0085,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-10,0.0566,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-15,0.0119,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-16,0.0209,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-17,0.0041,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-20,0.0485,"PMRC Wet Deposition Hg 1999-2003"
"LKC",1999-12-29,0.0425,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-02,0.0502,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-03,0.0303,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-04,0.0357,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-07,0.0315,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-10,0.0758,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-16,0.0373,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-25,0.0488,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-01-31,0.027,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-01,0.0126,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-07,0.0271,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-11,0.1238,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-14,0.0539,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-16,0.0271,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-20,0.0121,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-24,0.1043,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-25,0.0234,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-02-27,0.2113,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-02,0.0822,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-05,0.0252,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-09,0.087,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-11,0.0252,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-15,0.0955,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-25,0.1277,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-03-29,0.069,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-02,0.1307,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-03,0.1071,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-04,0.0494,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-08,0.1532,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-11,0.0418,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-21,0.1522,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-21,0.0696,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-23,0.0793,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-04-27,0.0538,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-01,0.1915,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-04,0.2371,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-06,0.0479,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-08,0.4124,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-09,0.1791,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-13,0.0987,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-18,0.4459,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-24,0.1318,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-25,0.1429,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-05-26,0.0127,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-04,0.0228,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-06,0.2371,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-08,0.1174,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-10,0.1688,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-15,0.0612,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-18,0.0401,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-21,0.1424,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-06-22,0.1419,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-09,0.1753,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-10,0.0447,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-14,0.1825,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-22,0.1328,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-27,0.022,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-28,0.1154,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-07-29,0.0939,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-08-09,0.0775,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-08-11,0.2937,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-08-16,0.0937,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-08-18,0.0276,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-08-27,0.0572,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-02,0.1555,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-03,0.1109,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-11,0.0478,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-12,0.2007,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-15,0.0709,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-16,0.0113,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-21,0.1034,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-09-23,0.1837,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-04,0.0291,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-05,0.0375,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-09,0.1762,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-16,0.1339,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-18,0.1243,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-27,0.1257,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-10-29,0.0243,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-03,0.2127,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-06,0.0093,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-09,0.0499,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-10,0.0454,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-14,0.0276,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-17,0.0123,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-21,0.0167,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-22,0.0069,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-11-28,0.0353,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-10,0.0193,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-12,0.2745,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-14,0.0258,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-17,0.1689,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-19,0.0351,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-22,0.0299,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-24,0.0227,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2000-12-30,0.0334,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-04,0.026,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-07,0.0204,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-19,0.0307,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-21,0.019,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-27,0.0379,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-01-30,0.0905,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-02-02,0.0123,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-02-04,0.0793,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-02-14,0.0753,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-02-17,0.0187,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-02-23,0.0846,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-03-05,0.0259,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-03-13,0.0407,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-03-27,0.064,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-03-30,0.0831,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-04-06,0.1739,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-04-12,0.117,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-04-21,0.0554,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-04-24,0.0443,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-05-12,0.1476,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-05-18,0.0303,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-05-23,0.0575,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-05-26,0.2683,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-06-04,0.271,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-06-11,0.0359,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-06-16,0.3881,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-06-19,0.2659,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-06-30,0.3226,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-07-01,0.1432,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-07-10,0.382,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-07-12,0.1007,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-07-13,0.0788,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-07-24,0.1377,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-02,0.2094,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-07,0.0512,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-08,0.2286,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-16,0.2965,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-19,0.1949,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-20,0.3204,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-08-28,0.1428,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-09-01,0.6144,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-09-11,0.0628,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-09-20,0.1265,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-09-22,0.0234,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-09-24,0.2895,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-06,0.114,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-15,0.111,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-17,0.0428,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-17,0.0205,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-21,0.2365,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-23,0.1489,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-26,0.0438,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-10-31,0.1731,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-02,0.1682,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-04,0.097,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-08,0.0255,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-10,0.0717,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-11,0.0401,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-15,0.0893,"PMRC Wet Deposition Hg 1999-2003"
"LKC",2001-11-20,0.0924,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-11-25,0.0785,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-11-27,0.0639,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-11-29,0.139,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-03,0.1912,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-05,0.0274,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-09,0.0278,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-13,0.1208,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-14,0.0345,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-17,0.035,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-20,0.0636,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2001-12-22,0.0286,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-01,0.0531,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-06,0.0376,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-10,0.0997,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-15,0.0347,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-17,0.0237,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-23,0.0897,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-25,0.0648,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-30,0.0176,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-01-31,0.1347,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-02-12,0.0247,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-02-16,0.0396,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-02-20,0.068,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-01,0.0219,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-03,0.0803,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-08,0.1683,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-18,0.0343,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-22,0.055,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-25,0.0642,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-04-28,0.1053,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-08,0.0552,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-09,0.2337,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-16,0.2176,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-18,0.0289,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-20,0.1236,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-24,0.2703,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-30,0.0514,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-05-31,0.1098,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-02,0.0449,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-04,0.0925,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-05,0.139,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-11,0.4096,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-12,0.0572,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-15,0.1211,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-16,0.1614,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-21,0.597,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-25,0.1084,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-26,0.2979,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-06-27,0.249,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-03,0.0868,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-04,0.0934,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-05,0.3904,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-08,0.5804,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-16,0.2274,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-22,0.1237,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-26,0.1255,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-07-28,0.1145,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-05,0.1659,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-09,0.1797,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-15,0.0443,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-19,0.0369,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-22,0.2713,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-08-29,0.0478,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-11,0.3324,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-11,0.0983,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-13,0.071,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-14,0.4923,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-15,0.123,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-21,0.059,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-22,0.472,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-09-27,0.0993,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-02,0.11,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-02,0.1005,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-13,0.089,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-16,0.0837,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-17,0.0185,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-19,0.1616,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-10-26,0.0809,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-01,0.028,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-04,0.0345,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-06,0.0466,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-11,0.0452,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-12,0.0304,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-15,0.0147,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-16,0.0263,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-22,0.0349,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-29,0.0399,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-11-30,0.0368,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-08,0.0372,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-12,0.0111,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-14,0.0767,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-14,0.0244,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-20,0.0996,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-25,0.0275,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-29,0.0243,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2002-12-31,0.1183,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-01-04,0.0121,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-01-07,0.0243,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-01-09,0.0134,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-01-20,0.0126,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-01-26,0.0239,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-02,0.0684,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-04,0.0554,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-09,0.0248,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-12,0.0141,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-18,0.0074,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-02-23,0.0903,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-01,0.0506,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-05,0.0909,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-12,0.0466,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-20,0.0955,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-23,0.0598,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-25,0.1338,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-03-29,0.1317,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-01,0.0288,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-05,0.1938,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-15,0,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-22,0.1556,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-23,0.0413,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-04-27,0.0678,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-01,0.1694,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-01,0.162,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-08,0.0535,"PMRC Wet Deposition Hg 1999-2003"
"LCH",2003-05-12,0.1831,"PMRC Wet Deposition Hg 1999-2003"
