"siteID","date","hgDepositionUGM2","filename","doy","YEAR","predicted"
"VT99",2009-02-12,0.24514,"PMRC Wet Deposition MDN Hg 2004-2016",43,2009,0.0525190191169168
"VT99",2009-02-17,0.04369,"PMRC Wet Deposition MDN Hg 2004-2016",48,2009,0.05502832485262
"VT99",2009-02-22,0.04324,"PMRC Wet Deposition MDN Hg 2004-2016",53,2009,0.057735636629798
"VT99",2009-02-27,0.04511,"PMRC Wet Deposition MDN Hg 2004-2016",58,2009,0.0606289068666619
"VT99",2009-03-05,0.10685,"PMRC Wet Deposition MDN Hg 2004-2016",64,2009,0.064363002202754
"VT99",2009-03-10,0.10713,"PMRC Wet Deposition MDN Hg 2004-2016",69,2009,0.0677217983432266
"VT99",2009-03-15,0.038,"PMRC Wet Deposition MDN Hg 2004-2016",74,2009,0.0713674698696476
"VT99",2009-03-21,0.0223,"PMRC Wet Deposition MDN Hg 2004-2016",80,2009,0.0761982006572455
"VT99",2009-03-25,0.01835,"PMRC Wet Deposition MDN Hg 2004-2016",84,2009,0.0796651609003359
"VT99",2009-03-29,0.05334,"PMRC Wet Deposition MDN Hg 2004-2016",88,2009,0.0832731398124643
"VT99",2009-04-03,0.03899,"PMRC Wet Deposition MDN Hg 2004-2016",93,2009,0.0879071049087171
"VT99",2009-04-06,0.07673,"PMRC Wet Deposition MDN Hg 2004-2016",96,2009,0.0907153823881795
"VT99",2009-04-18,0.03289,"PMRC Wet Deposition MDN Hg 2004-2016",108,2009,0.101727513181123
"VT99",2009-04-23,0.13802,"PMRC Wet Deposition MDN Hg 2004-2016",113,2009,0.106154730019076
"VT99",2009-04-26,0.00676,"PMRC Wet Deposition MDN Hg 2004-2016",116,2009,0.108771819380026
"VT99",2009-04-28,0.0285,"PMRC Wet Deposition MDN Hg 2004-2016",118,2009,0.110505995504363
"VT99",2009-04-30,0.07777,"PMRC Wet Deposition MDN Hg 2004-2016",120,2009,0.112237566316177
"VT99",2009-05-04,0.10199,"PMRC Wet Deposition MDN Hg 2004-2016",124,2009,0.115713019663682
"VT99",2009-05-08,0.22708,"PMRC Wet Deposition MDN Hg 2004-2016",128,2009,0.119237878151406
"VT99",2009-05-12,0.02126,"PMRC Wet Deposition MDN Hg 2004-2016",132,2009,0.122824494620408
"VT99",2009-05-16,0.10093,"PMRC Wet Deposition MDN Hg 2004-2016",136,2009,0.126454572841211
"VT99",2009-05-21,0.01975,"PMRC Wet Deposition MDN Hg 2004-2016",141,2009,0.13104721002002
"VT99",2009-05-27,0.16063,"PMRC Wet Deposition MDN Hg 2004-2016",147,2009,0.136567238976078
"VT99",2009-05-29,0.02075,"PMRC Wet Deposition MDN Hg 2004-2016",149,2009,0.138378703567166
"VT99",2009-06-01,0.02019,"PMRC Wet Deposition MDN Hg 2004-2016",152,2009,0.141043643005627
"VT99",2009-06-05,0.02215,"PMRC Wet Deposition MDN Hg 2004-2016",156,2009,0.144461158452238
"VT99",2009-06-09,0.03302,"PMRC Wet Deposition MDN Hg 2004-2016",160,2009,0.147670954965707
"VT99",2009-06-11,0.3131,"PMRC Wet Deposition MDN Hg 2004-2016",162,2009,0.149175479975469
"VT99",2009-06-14,0.0111,"PMRC Wet Deposition MDN Hg 2004-2016",165,2009,0.151277032291842
"VT99",2009-06-16,0.03959,"PMRC Wet Deposition MDN Hg 2004-2016",167,2009,0.152560032271714
"VT99",2009-06-18,0.00284,"PMRC Wet Deposition MDN Hg 2004-2016",169,2009,0.153739202954602
"VT99",2009-06-20,0.05128,"PMRC Wet Deposition MDN Hg 2004-2016",171,2009,0.15480694548482
"VT99",2009-06-23,0.03015,"PMRC Wet Deposition MDN Hg 2004-2016",174,2009,0.156183008997068
"VT99",2009-06-26,0.22387,"PMRC Wet Deposition MDN Hg 2004-2016",177,2009,0.157265615602558
"VT99",2009-06-29,0.06731,"PMRC Wet Deposition MDN Hg 2004-2016",180,2009,0.158028307386232
"VT99",2009-07-01,0.10424,"PMRC Wet Deposition MDN Hg 2004-2016",182,2009,0.158344137327181
"VT99",2009-07-03,0.17467,"PMRC Wet Deposition MDN Hg 2004-2016",184,2009,0.158494985252817
"VT99",2009-07-06,0.14932,"PMRC Wet Deposition MDN Hg 2004-2016",187,2009,0.158391203223413
"VT99",2009-07-10,0.21374,"PMRC Wet Deposition MDN Hg 2004-2016",191,2009,0.157586641227624
"VT99",2009-07-13,0.04033,"PMRC Wet Deposition MDN Hg 2004-2016",194,2009,0.156470587647152
"VT99",2009-07-16,0.18474,"PMRC Wet Deposition MDN Hg 2004-2016",197,2009,0.15494967228398
"VT99",2009-07-17,0.04549,"PMRC Wet Deposition MDN Hg 2004-2016",198,2009,0.154359071744989
"VT99",2009-07-19,0.06445,"PMRC Wet Deposition MDN Hg 2004-2016",200,2009,0.153060579654963
"VT99",2009-07-21,0.05562,"PMRC Wet Deposition MDN Hg 2004-2016",202,2009,0.151614757454271
"VT99",2009-07-24,0.06181,"PMRC Wet Deposition MDN Hg 2004-2016",205,2009,0.149193002299548
"VT99",2009-07-27,0.07581,"PMRC Wet Deposition MDN Hg 2004-2016",208,2009,0.146496162476391
"VT99",2009-07-31,0.15784,"PMRC Wet Deposition MDN Hg 2004-2016",212,2009,0.142526814952222
"VT99",2009-08-02,0.13449,"PMRC Wet Deposition MDN Hg 2004-2016",214,2009,0.140405903505542
"VT99",2009-08-04,0.05961,"PMRC Wet Deposition MDN Hg 2004-2016",216,2009,0.138209977880134
"VT99",2009-08-08,0.0636,"PMRC Wet Deposition MDN Hg 2004-2016",220,2009,0.133642076089311
"VT99",2009-08-12,0.05979,"PMRC Wet Deposition MDN Hg 2004-2016",224,2009,0.128922620351473
"VT99",2009-08-16,0.08118,"PMRC Wet Deposition MDN Hg 2004-2016",228,2009,0.124151480206184
"VT99",2009-08-21,0.15842,"PMRC Wet Deposition MDN Hg 2004-2016",233,2009,0.11824186570767
"VT99",2009-08-25,0.02587,"PMRC Wet Deposition MDN Hg 2004-2016",237,2009,0.113605633347953
"VT99",2009-08-28,0.07145,"PMRC Wet Deposition MDN Hg 2004-2016",240,2009,0.110201401711982
"VT99",2009-08-30,0.07645,"PMRC Wet Deposition MDN Hg 2004-2016",242,2009,0.107972609583466
"VT99",2009-09-11,0.02694,"PMRC Wet Deposition MDN Hg 2004-2016",254,2009,0.0954015345295364
"VT99",2009-09-17,0.03512,"PMRC Wet Deposition MDN Hg 2004-2016",260,2009,0.0897048318734835
"VT99",2009-09-21,0.04128,"PMRC Wet Deposition MDN Hg 2004-2016",264,2009,0.086146199825093
"VT99",2009-09-23,0.06866,"PMRC Wet Deposition MDN Hg 2004-2016",266,2009,0.084439891040789
"VT99",2009-09-26,0.09589,"PMRC Wet Deposition MDN Hg 2004-2016",269,2009,0.0819701526452592
"VT99",2009-09-29,0.04567,"PMRC Wet Deposition MDN Hg 2004-2016",272,2009,0.0796065218350924
"VT99",2009-10-01,0.03181,"PMRC Wet Deposition MDN Hg 2004-2016",274,2009,0.0780888648225457
"VT99",2009-10-03,0.01811,"PMRC Wet Deposition MDN Hg 2004-2016",276,2009,0.076617089040371
"VT99",2009-10-05,0.0272,"PMRC Wet Deposition MDN Hg 2004-2016",278,2009,0.075190683409986
"VT99",2009-10-07,0.08189,"PMRC Wet Deposition MDN Hg 2004-2016",280,2009,0.0738083271510061
"VT99",2009-10-09,0.03,"PMRC Wet Deposition MDN Hg 2004-2016",282,2009,0.0724625809670868
"VT99",2009-10-22,0.06641,"PMRC Wet Deposition MDN Hg 2004-2016",295,2009,0.063926322490758
"VT99",2009-10-24,0.07197,"PMRC Wet Deposition MDN Hg 2004-2016",297,2009,0.0625843119288998
"VT99",2009-10-27,0.04213,"PMRC Wet Deposition MDN Hg 2004-2016",300,2009,0.0605736844081755
"VT99",2009-10-31,0.08377,"PMRC Wet Deposition MDN Hg 2004-2016",304,2009,0.0579306911539487
"VT99",2009-11-03,0.01884,"PMRC Wet Deposition MDN Hg 2004-2016",307,2009,0.0560074003157408
"VT99",2009-11-08,0.00372,"PMRC Wet Deposition MDN Hg 2004-2016",312,2009,0.0530096427375325
"VT99",2009-11-14,0.0238,"PMRC Wet Deposition MDN Hg 2004-2016",318,2009,0.0499481792310643
"VT99",2009-11-18,0.04845,"PMRC Wet Deposition MDN Hg 2004-2016",322,2009,0.0483046920762441
"VT99",2009-11-24,0.10599,"PMRC Wet Deposition MDN Hg 2004-2016",328,2009,0.0463660676250354
"VT99",2009-11-29,0.04031,"PMRC Wet Deposition MDN Hg 2004-2016",333,2009,0.0451538666536053
"VT99",2009-12-02,0.05877,"PMRC Wet Deposition MDN Hg 2004-2016",336,2009,0.0445764317269025
"VT99",2009-12-06,0.04414,"PMRC Wet Deposition MDN Hg 2004-2016",340,2009,0.0439594485465657
"VT99",2009-12-12,0.01351,"PMRC Wet Deposition MDN Hg 2004-2016",346,2009,0.0433099540320842
"VT99",2009-12-16,0.05826,"PMRC Wet Deposition MDN Hg 2004-2016",350,2009,0.0430230362795096
"VT99",2009-12-21,0.0166,"PMRC Wet Deposition MDN Hg 2004-2016",355,2009,0.0427836123517188
"VT99",2009-12-27,0.0742,"PMRC Wet Deposition MDN Hg 2004-2016",361,2009,0.0426276691452619
"VT99",2010-01-02,0.04578,"PMRC Wet Deposition MDN Hg 2004-2016",2,2010,0.0488505331578668
"VT99",2010-01-08,0.06282,"PMRC Wet Deposition MDN Hg 2004-2016",8,2010,0.0494055774798486
"VT99",2010-01-16,0.02715,"PMRC Wet Deposition MDN Hg 2004-2016",16,2010,0.0504930898242499
"VT99",2010-01-23,0.06161,"PMRC Wet Deposition MDN Hg 2004-2016",23,2010,0.0519683172611353
"VT99",2010-01-30,0.04336,"PMRC Wet Deposition MDN Hg 2004-2016",30,2010,0.0540127711574795
"VT99",2010-02-04,0.01059,"PMRC Wet Deposition MDN Hg 2004-2016",35,2010,0.0558209461625743
"VT99",2010-02-12,0.02605,"PMRC Wet Deposition MDN Hg 2004-2016",43,2010,0.0592588724297904
"VT99",2010-02-18,0.0706,"PMRC Wet Deposition MDN Hg 2004-2016",49,2010,0.0622258953115967
"VT99",2010-02-23,0.03436,"PMRC Wet Deposition MDN Hg 2004-2016",54,2010,0.0649188441403598
"VT99",2010-02-26,0.02042,"PMRC Wet Deposition MDN Hg 2004-2016",57,2010,0.0666269889311204
"VT99",2010-03-01,0.01033,"PMRC Wet Deposition MDN Hg 2004-2016",60,2010,0.0684035404572754
"VT99",2010-03-13,0.06041,"PMRC Wet Deposition MDN Hg 2004-2016",72,2010,0.0762190290766927
"VT99",2010-03-19,0.08648,"PMRC Wet Deposition MDN Hg 2004-2016",78,2010,0.0806612099747688
"VT99",2010-03-24,0.03479,"PMRC Wet Deposition MDN Hg 2004-2016",83,2010,0.0846435069457604
"VT99",2010-03-27,0.06785,"PMRC Wet Deposition MDN Hg 2004-2016",86,2010,0.0871168639871123
"VT99",2010-03-31,0.01575,"PMRC Wet Deposition MDN Hg 2004-2016",90,2010,0.0904744839778336
"VT99",2010-04-04,0.08058,"PMRC Wet Deposition MDN Hg 2004-2016",94,2010,0.0938591581885687
"VT99",2010-04-09,0.14562,"PMRC Wet Deposition MDN Hg 2004-2016",99,2010,0.0980565867576838
"VT99",2010-04-14,0.38061,"PMRC Wet Deposition MDN Hg 2004-2016",104,2010,0.102134924008875
"VT99",2010-04-18,0.04803,"PMRC Wet Deposition MDN Hg 2004-2016",108,2010,0.105292192159641
"VT99",2010-04-28,0.07921,"PMRC Wet Deposition MDN Hg 2004-2016",118,2010,0.112650644336478
"VT99",2010-05-01,0.05547,"PMRC Wet Deposition MDN Hg 2004-2016",121,2010,0.114680107009851
"VT99",2010-05-03,0.18748,"PMRC Wet Deposition MDN Hg 2004-2016",123,2010,0.115988066733751
"VT99",2010-05-06,0.16002,"PMRC Wet Deposition MDN Hg 2004-2016",126,2010,0.117884173462104
"VT99",2010-05-08,0.24207,"PMRC Wet Deposition MDN Hg 2004-2016",128,2010,0.119104785416167
"VT99",2010-05-10,0.02419,"PMRC Wet Deposition MDN Hg 2004-2016",130,2010,0.120285464642002
"VT99",2010-05-13,0.07404,"PMRC Wet Deposition MDN Hg 2004-2016",133,2010,0.121966904604135
"VT99",2010-05-20,0.00813,"PMRC Wet Deposition MDN Hg 2004-2016",140,2010,0.12560348715358
"VT99",2010-05-31,0.10148,"PMRC Wet Deposition MDN Hg 2004-2016",151,2010,0.131290542649105
"VT99",2010-06-03,0.08997,"PMRC Wet Deposition MDN Hg 2004-2016",154,2010,0.13293413221511
"VT99",2010-06-05,0.21889,"PMRC Wet Deposition MDN Hg 2004-2016",156,2010,0.134068108332745
"VT99",2010-06-08,0.14044,"PMRC Wet Deposition MDN Hg 2004-2016",159,2010,0.135836978125804
"VT99",2010-06-10,0.03108,"PMRC Wet Deposition MDN Hg 2004-2016",161,2010,0.137049692436311
"VT99",2010-06-12,0.02469,"PMRC Wet Deposition MDN Hg 2004-2016",163,2010,0.138268306977081
"VT99",2010-06-14,0.00975,"PMRC Wet Deposition MDN Hg 2004-2016",165,2010,0.139474459667519
"VT99",2010-06-16,0.09212,"PMRC Wet Deposition MDN Hg 2004-2016",167,2010,0.140650724415448
"VT99",2010-06-19,0.03787,"PMRC Wet Deposition MDN Hg 2004-2016",170,2010,0.142325102780926
"VT99",2010-06-23,0.20126,"PMRC Wet Deposition MDN Hg 2004-2016",174,2010,0.144309013372156
"VT99",2010-06-26,0.0767,"PMRC Wet Deposition MDN Hg 2004-2016",177,2010,0.145543368490108
"VT99",2010-06-28,0.06274,"PMRC Wet Deposition MDN Hg 2004-2016",179,2010,0.146216530335512
"VT99",2010-06-30,0.04454,"PMRC Wet Deposition MDN Hg 2004-2016",181,2010,0.146750597130246
"VT99",2010-07-05,0.03655,"PMRC Wet Deposition MDN Hg 2004-2016",186,2010,0.147367306283741
"VT99",2010-07-09,0.17573,"PMRC Wet Deposition MDN Hg 2004-2016",190,2010,0.14701172696741
"VT99",2010-07-13,0.05989,"PMRC Wet Deposition MDN Hg 2004-2016",194,2010,0.14583890739695
"VT99",2010-07-18,0.16702,"PMRC Wet Deposition MDN Hg 2004-2016",199,2010,0.143310678472837
"VT99",2010-07-21,0.29337,"PMRC Wet Deposition MDN Hg 2004-2016",202,2010,0.141286706597712
"VT99",2010-07-24,0.01093,"PMRC Wet Deposition MDN Hg 2004-2016",205,2010,0.138922792670336
"VT99",2010-07-28,0.04039,"PMRC Wet Deposition MDN Hg 2004-2016",209,2010,0.135292458997468
"VT99",2010-08-02,1.32631,"PMRC Wet Deposition MDN Hg 2004-2016",214,2010,0.130090967918111
"VT99",2010-08-07,0.2062,"PMRC Wet Deposition MDN Hg 2004-2016",219,2010,0.124362174521738
"VT99",2010-08-11,0.01268,"PMRC Wet Deposition MDN Hg 2004-2016",223,2010,0.11957078749599
"VT99",2010-08-15,0.01042,"PMRC Wet Deposition MDN Hg 2004-2016",227,2010,0.114737186754309
"VT99",2010-08-20,0.17263,"PMRC Wet Deposition MDN Hg 2004-2016",232,2010,0.108823646992998
"VT99",2010-08-26,0.00572,"PMRC Wet Deposition MDN Hg 2004-2016",238,2010,0.102114195064708
"VT99",2010-09-13,0.07569,"PMRC Wet Deposition MDN Hg 2004-2016",256,2010,0.0855321404179691
"VT99",2010-09-16,0.0712,"PMRC Wet Deposition MDN Hg 2004-2016",259,2010,0.0833229349811472
"VT99",2010-09-20,0.0276,"PMRC Wet Deposition MDN Hg 2004-2016",263,2010,0.0806281956057293
"VT99",2010-09-23,0.03621,"PMRC Wet Deposition MDN Hg 2004-2016",266,2010,0.0787887095288053
"VT99",2010-09-26,0.0437,"PMRC Wet Deposition MDN Hg 2004-2016",269,2010,0.0770860699697836
"VT99",2010-09-28,0.05883,"PMRC Wet Deposition MDN Hg 2004-2016",271,2010,0.0760177649536902
"VT99",2010-10-05,0.08266,"PMRC Wet Deposition MDN Hg 2004-2016",278,2010,0.0726124900697234
"VT99",2010-10-09,0.04139,"PMRC Wet Deposition MDN Hg 2004-2016",282,2010,0.0708245823088857
"VT99",2010-10-14,0.09042,"PMRC Wet Deposition MDN Hg 2004-2016",287,2010,0.0685706198785433
"VT99",2010-10-20,0.06638,"PMRC Wet Deposition MDN Hg 2004-2016",293,2010,0.0655458974140057
"VT99",2010-10-24,0.09516,"PMRC Wet Deposition MDN Hg 2004-2016",297,2010,0.0632922048742357
"VT99",2010-10-29,0.07169,"PMRC Wet Deposition MDN Hg 2004-2016",302,2010,0.0603329318822383
"VT99",2010-11-02,0.0256,"PMRC Wet Deposition MDN Hg 2004-2016",306,2010,0.0579507750979462
"VT99",2010-11-05,0.08127,"PMRC Wet Deposition MDN Hg 2004-2016",309,2010,0.0562177198700565
"VT99",2010-11-08,0.06447,"PMRC Wet Deposition MDN Hg 2004-2016",312,2010,0.0545821450305143
"VT99",2010-11-13,0.01801,"PMRC Wet Deposition MDN Hg 2004-2016",317,2010,0.0521982971786032
"VT99",2010-11-17,0.06449,"PMRC Wet Deposition MDN Hg 2004-2016",321,2010,0.0506763798427915
"VT99",2010-11-21,0.05283,"PMRC Wet Deposition MDN Hg 2004-2016",325,2010,0.0494786102365614
"VT99",2010-11-23,0.02109,"PMRC Wet Deposition MDN Hg 2004-2016",327,2010,0.0489906212507574
"VT99",2010-11-26,0.03202,"PMRC Wet Deposition MDN Hg 2004-2016",330,2010,0.0483852957338999
"VT99",2010-12-06,0.00855,"PMRC Wet Deposition MDN Hg 2004-2016",340,2010,0.0473359032660082
"VT99",2010-12-10,0.11685,"PMRC Wet Deposition MDN Hg 2004-2016",344,2010,0.0472780320852136
"VT99",2010-12-14,0.0499,"PMRC Wet Deposition MDN Hg 2004-2016",348,2010,0.047376675470665
"VT99",2010-12-19,0.01373,"PMRC Wet Deposition MDN Hg 2004-2016",353,2010,0.047651988380585
"VT99",2010-12-31,0.12073,"PMRC Wet Deposition MDN Hg 2004-2016",365,2010,0.0485966828505675
"VT99",2011-01-05,0.03498,"PMRC Wet Deposition MDN Hg 2004-2016",5,2011,0.0495319372828307
"VT99",2011-01-08,0.01226,"PMRC Wet Deposition MDN Hg 2004-2016",8,2011,0.0497701540873887
"VT99",2011-01-10,0.02414,"PMRC Wet Deposition MDN Hg 2004-2016",10,2011,0.049983489653836
"VT99",2011-01-12,0.03876,"PMRC Wet Deposition MDN Hg 2004-2016",12,2011,0.0502464519404952
"VT99",2011-01-15,0.02774,"PMRC Wet Deposition MDN Hg 2004-2016",15,2011,0.0507439505894855
"VT99",2011-01-18,0.01552,"PMRC Wet Deposition MDN Hg 2004-2016",18,2011,0.0513696857671623
"VT99",2011-01-23,0.01622,"PMRC Wet Deposition MDN Hg 2004-2016",23,2011,0.052701859630853
"VT99",2011-01-29,0.0322,"PMRC Wet Deposition MDN Hg 2004-2016",29,2011,0.0547837945838115
"VT99",2011-02-02,0.05282,"PMRC Wet Deposition MDN Hg 2004-2016",33,2011,0.0564501521588472
"VT99",2011-02-05,0.15725,"PMRC Wet Deposition MDN Hg 2004-2016",36,2011,0.0578324308553069
"VT99",2011-02-08,0.02975,"PMRC Wet Deposition MDN Hg 2004-2016",39,2011,0.0593190870573093
"VT99",2011-02-10,0.00226,"PMRC Wet Deposition MDN Hg 2004-2016",41,2011,0.0603639257887373
"VT99",2011-02-13,0.02567,"PMRC Wet Deposition MDN Hg 2004-2016",44,2011,0.0620049233930311
"VT99",2011-02-18,0.27171,"PMRC Wet Deposition MDN Hg 2004-2016",49,2011,0.0649135186542435
"VT99",2011-02-23,0.04541,"PMRC Wet Deposition MDN Hg 2004-2016",54,2011,0.0680039402043383
"VT99",2011-02-27,0.07154,"PMRC Wet Deposition MDN Hg 2004-2016",58,2011,0.0705977910541052
"VT99",2011-03-06,0.1729,"PMRC Wet Deposition MDN Hg 2004-2016",65,2011,0.0754119155800314
"VT99",2011-03-10,0.14414,"PMRC Wet Deposition MDN Hg 2004-2016",69,2011,0.0783408131533535
"VT99",2011-03-13,0.05889,"PMRC Wet Deposition MDN Hg 2004-2016",72,2011,0.0806439918483102
"VT99",2011-03-16,0.0089,"PMRC Wet Deposition MDN Hg 2004-2016",75,2011,0.0830533793055121
"VT99",2011-03-18,0.02062,"PMRC Wet Deposition MDN Hg 2004-2016",77,2011,0.0847249959783335
"VT99",2011-03-21,0.03978,"PMRC Wet Deposition MDN Hg 2004-2016",80,2011,0.0873261473026342
"VT99",2011-03-26,0.0393,"PMRC Wet Deposition MDN Hg 2004-2016",85,2011,0.0918453359199272
"VT99",2011-03-31,0.02487,"PMRC Wet Deposition MDN Hg 2004-2016",90,2011,0.0964767086452483
"VT99",2011-04-04,0.18268,"PMRC Wet Deposition MDN Hg 2004-2016",94,2011,0.100169666040478
"VT99",2011-04-09,0.58547,"PMRC Wet Deposition MDN Hg 2004-2016",99,2011,0.104650976737279
"VT99",2011-04-13,0.04049,"PMRC Wet Deposition MDN Hg 2004-2016",103,2011,0.108039864992934
"VT99",2011-04-16,0.31912,"PMRC Wet Deposition MDN Hg 2004-2016",106,2011,0.110436471032069
"VT99",2011-04-20,0.14605,"PMRC Wet Deposition MDN Hg 2004-2016",110,2011,0.113449705503276
"VT99",2011-04-25,0.60414,"PMRC Wet Deposition MDN Hg 2004-2016",115,2011,0.116983352469893
"VT99",2011-04-28,0.09782,"PMRC Wet Deposition MDN Hg 2004-2016",118,2011,0.119018327312774
"VT99",2011-05-01,0.35136,"PMRC Wet Deposition MDN Hg 2004-2016",121,2011,0.121027920893793
"VT99",2011-05-05,0.07361,"PMRC Wet Deposition MDN Hg 2004-2016",125,2011,0.123725887644811
"VT99",2011-05-10,0.11757,"PMRC Wet Deposition MDN Hg 2004-2016",130,2011,0.127232418535631
"VT99",2011-05-15,0.07788,"PMRC Wet Deposition MDN Hg 2004-2016",135,2011,0.130937770405417
"VT99",2011-05-16,0.08599,"PMRC Wet Deposition MDN Hg 2004-2016",136,2011,0.131699111171337
"VT99",2011-05-19,0.43419,"PMRC Wet Deposition MDN Hg 2004-2016",139,2011,0.134012040215185
"VT99",2011-05-23,0.0149,"PMRC Wet Deposition MDN Hg 2004-2016",143,2011,0.137130898996104
"VT99",2011-05-25,0.30236,"PMRC Wet Deposition MDN Hg 2004-2016",145,2011,0.138680160933408
"VT99",2011-05-27,0.20739,"PMRC Wet Deposition MDN Hg 2004-2016",147,2011,0.140206059622854
"VT99",2011-05-29,0.25057,"PMRC Wet Deposition MDN Hg 2004-2016",149,2011,0.141696156021189
"VT99",2011-06-01,0.2403,"PMRC Wet Deposition MDN Hg 2004-2016",152,2011,0.143836960943535
"VT99",2011-06-04,0.02768,"PMRC Wet Deposition MDN Hg 2004-2016",155,2011,0.145827568236793
"VT99",2011-06-08,0.21912,"PMRC Wet Deposition MDN Hg 2004-2016",159,2011,0.148178844485151
"VT99",2011-06-11,0.05925,"PMRC Wet Deposition MDN Hg 2004-2016",162,2011,0.149676789200511
"VT99",2011-06-15,0.05,"PMRC Wet Deposition MDN Hg 2004-2016",166,2011,0.151288116291505
"VT99",2011-06-19,0.03688,"PMRC Wet Deposition MDN Hg 2004-2016",170,2011,0.152433455765153
"VT99",2011-06-22,0.19312,"PMRC Wet Deposition MDN Hg 2004-2016",173,2011,0.152977805616062
"VT99",2011-06-25,0.17484,"PMRC Wet Deposition MDN Hg 2004-2016",176,2011,0.153246068957177
"VT99",2011-06-29,0.04142,"PMRC Wet Deposition MDN Hg 2004-2016",180,2011,0.15316354549908
"VT99",2011-07-03,0.18613,"PMRC Wet Deposition MDN Hg 2004-2016",184,2011,0.152556554428507
"VT99",2011-07-06,0.29383,"PMRC Wet Deposition MDN Hg 2004-2016",187,2011,0.151735774728883
"VT99",2011-07-10,0.10497,"PMRC Wet Deposition MDN Hg 2004-2016",191,2011,0.15010217170575
"VT99",2011-07-13,0.11106,"PMRC Wet Deposition MDN Hg 2004-2016",194,2011,0.148462735691076
"VT99",2011-07-16,0.22527,"PMRC Wet Deposition MDN Hg 2004-2016",197,2011,0.146505506270474
"VT99",2011-07-29,0.13367,"PMRC Wet Deposition MDN Hg 2004-2016",210,2011,0.135291913311698
"VT99",2011-08-03,0.00807,"PMRC Wet Deposition MDN Hg 2004-2016",215,2011,0.130206753646338
"VT99",2011-08-07,0.00605,"PMRC Wet Deposition MDN Hg 2004-2016",219,2011,0.125978137968357
"VT99",2011-08-09,0.05907,"PMRC Wet Deposition MDN Hg 2004-2016",221,2011,0.123834051314896
"VT99",2011-08-11,0.01596,"PMRC Wet Deposition MDN Hg 2004-2016",223,2011,0.121681815841699
"VT99",2011-08-15,0.17998,"PMRC Wet Deposition MDN Hg 2004-2016",227,2011,0.117388009636434
"VT99",2011-08-20,0.11857,"PMRC Wet Deposition MDN Hg 2004-2016",232,2011,0.112117999004347
"VT99",2011-08-25,0.05949,"PMRC Wet Deposition MDN Hg 2004-2016",237,2011,0.106986296631904
"VT99",2011-08-28,0.18463,"PMRC Wet Deposition MDN Hg 2004-2016",240,2011,0.103978513519424
"VT99",2011-09-02,0.26653,"PMRC Wet Deposition MDN Hg 2004-2016",245,2011,0.09910771139279
"VT99",2011-09-07,0.02128,"PMRC Wet Deposition MDN Hg 2004-2016",250,2011,0.0944347904040471
"VT99",2011-09-11,0.05468,"PMRC Wet Deposition MDN Hg 2004-2016",254,2011,0.0908526309978655
"VT99",2011-09-15,0.07688,"PMRC Wet Deposition MDN Hg 2004-2016",258,2011,0.08741859715395
"VT99",2011-09-18,0.04097,"PMRC Wet Deposition MDN Hg 2004-2016",261,2011,0.0849428655131229
"VT99",2011-09-22,0.0231,"PMRC Wet Deposition MDN Hg 2004-2016",265,2011,0.0817786178507926
"VT99",2011-09-24,0.02214,"PMRC Wet Deposition MDN Hg 2004-2016",267,2011,0.0802581717550907
"VT99",2011-09-28,0.07407,"PMRC Wet Deposition MDN Hg 2004-2016",271,2011,0.0773503035745819
"VT99",2011-10-01,0.0586,"PMRC Wet Deposition MDN Hg 2004-2016",274,2011,0.0752936899352885
"VT99",2011-10-03,0.04549,"PMRC Wet Deposition MDN Hg 2004-2016",276,2011,0.0739855576230348
"VT99",2011-10-07,0.05014,"PMRC Wet Deposition MDN Hg 2004-2016",280,2011,0.0715285689909743
"VT99",2011-10-12,0.00725,"PMRC Wet Deposition MDN Hg 2004-2016",285,2011,0.0687220266815525
"VT99",2011-10-15,0.0674,"PMRC Wet Deposition MDN Hg 2004-2016",288,2011,0.0671347716090368
"VT99",2011-10-16,0.01122,"PMRC Wet Deposition MDN Hg 2004-2016",289,2011,0.0666159752533873
"VT99",2011-10-18,0.04365,"PMRC Wet Deposition MDN Hg 2004-2016",291,2011,0.0655865315506227
"VT99",2011-10-21,0.03239,"PMRC Wet Deposition MDN Hg 2004-2016",294,2011,0.0640486708851112
"VT99",2011-10-25,0.04988,"PMRC Wet Deposition MDN Hg 2004-2016",298,2011,0.0620212233323585
"VT99",2011-10-30,0.01536,"PMRC Wet Deposition MDN Hg 2004-2016",303,2011,0.0595652636649934
"VT99",2011-11-04,0.02963,"PMRC Wet Deposition MDN Hg 2004-2016",308,2011,0.0572560667224044
"VT99",2011-11-08,0.05464,"PMRC Wet Deposition MDN Hg 2004-2016",312,2011,0.0555819469711754
"VT99",2011-11-12,0.00642,"PMRC Wet Deposition MDN Hg 2004-2016",316,2011,0.0541263435176525
"VT99",2011-11-14,0.03749,"PMRC Wet Deposition MDN Hg 2004-2016",318,2011,0.0534989358248529
"VT99",2011-11-17,0.0059,"PMRC Wet Deposition MDN Hg 2004-2016",321,2011,0.0526836337175112
"VT99",2011-11-20,0.01856,"PMRC Wet Deposition MDN Hg 2004-2016",324,2011,0.052003426391422
"VT99",2011-11-24,0.04314,"PMRC Wet Deposition MDN Hg 2004-2016",328,2011,0.0512757028216698
